article_id	event_name	region	organization	business	regions	시	군	구	동	article_ids	representative_article_body
588		['부안복', '부안소방서']	['부안소방서장', '실버복지관', '소방안전관리', '부안소방서']	[]	[]	[]	[]	[]	[]	['01600601.20231222195126002']	부안소방서, 디지털 소외계층 대상 찾아가는 소방안전교육 실시    기사 작성: 고병하 - 2023년 12월 22일 13시44분      부안소방서는 지난 22일 관내 노유자 시설인 실버복지관과 부안복지관에서 디지털 소외계층을 위한 찾아가는 소방안전교육을 실시했다고 밝혔다.    이번 교육은 겨울철을 맞아 요양원 입소자와 관계인 40여명을 대상으로 응급상황 대처 능력을 향상시키기 위해 진행됐다.    주요 교육 내용은 소화기ㆍ소화전ㆍ완강기 사용법과 관리 요령, 심폐소생술ㆍ자동심장충격기 사용 방법, 다매체 신고 방법 등이다.    또 디지털기기 사용에 불편을 겪는 입소자와 소방안전관리자에게 휴대폰 등 모바일 간편 사용법과 문자 신고방법, 119어플 신고 방법 등을 안내했다.    박현 부안소방서장은 “소방안전교육이 필요한 군민에게 찾아가는 교육을 시행해 올 겨울 화재 예방을 더욱 강화할 계획이다”고 말했다.    /부안=고병하 기자        전북을 바꾸는 힘! 새전북신문 *무단전재-재배포 금지  ■ 고병하 기자의 최근기사  
589		['중구', '연수', '서구', '인천시고령사회대응센터', '인천\u2008노인들', '남동구', '고령친화도시', '미추홀', '인천시사회서비스원', '인천광역시', '유용수', '가좌노인문화센터', '인천지역']	[]	[]	['중구', '서구', '남동구', '인천광역시']	['인천광역시']	['중구', '남동구', '서구']	[]	[]	['01200101.20220715135532001']	인천 노인들, 스마트폰 등 사용법 교육 여전히 필요  이민우 기자 lmw@kyeonggi.com 기자페이지  세대 소통위한 공교육도 시급  50+ 고령친화도시 모니터링단 최병진씨(78)가 서구 가좌노인문화센터 이용 시민에게 설문지 내용을 설명하고 있다. 인천시사회서비스원 인천시고령사회대응센터 제공  인천지역 노인들이 디지털 기기 등의 사용방법에 대한 기본적인 교육을 여전히 필요로 하는 것으로 나타났다. 또 노인들은 세대간 소통을 이뤄내려면 노년에 대한 긍정적 인식을 높이기 위한 공교육 등도 시급하다.  인천시사회서비스원 인천시고령사회대응센터(이하 고령센터)는 15일 대회의실에서 시민들이 직접 노인에게 취약한 환경을 점검한 결과를 내놓는 성과 발표회를 한다고 14일 밝혔다. 이번 조사는 50+ 고령친화도시 모니터링단 26명이 5개 조로 나뉘어 지난 5~6월 의사소통 및 정보 접근성과 지역사회 보건·복지 서비스 등 2개 분야를 점검했다.  고령센터는 의사소통 및 정보 접근성 분야에서 조별로 스마트폰을 중심으로 한 노인의 디지털 소외와 무인기기 이용 편의를 위한 제안, 세대 간 의사소통 실태 등을 주제로 설문조사 및 현장 체험 등을 했다. 모니터링단은 직접 스마트폰 교육, 청소년 소통 프로그램을 수강하거나 영화관, 점포 내 무인기기를 이용해보면서 불편사항이 무엇인지 찾았다.  스마트폰 이용실태를 맡은 ‘행복한인생’조가 미추홀·연수·남동구 등 지역 내 노인복지관과 문화센터를 이용하는 시민 64명을 대상으로 설문조사를 한 결과, 응답자 중 85.9%가 스마트폰 교육을 수강한 경험이 있으며, 79.9%가 앞으로도 교육도 듣겠다고 하는 등 교육의 긍정적인 효과가 나타났다.  다만 활용 능력에서는 60.9%가 ‘미흡’, 39.1%가 ‘보통’이라도 답했다. 또 교육받고 싶은 내용으로는 메신저와 문자기능이 37.5%로 가장 높았고, 인터넷 검색이 34.4%, 무선 인터넷 설정 29.7% 등 여전히 기본적인 스마트폰 이용 교육이 필요한 것으로 나왔다.  장옥순씨(69)는 “노인마다 수준과 흥미가 다르기 때문에 일괄적인 교육이 아니라 초, 중, 고급으로 나눠 수준별 강의가 필요하다”며 “60대, 70대, 80대 등 연령대 별로도 그 상황이 다른데도 65세를 모두 같은 노인으로 묶어 교육하는 것에도 문제가 있다”고 했다. 이인희씨(66)는 “20~30대 강사가 설명해주면 우리 눈높이와 달라 이해하기 힘들 때도 있다”며 “40~50대 혹은 또래 강사가 구체적으로 설명해주는 강의가 필요하다”고 말했다.  50+ 고령친화도시 모니터링단 유경애씨(76)가 인천시 중구치매안심센터를 방문해 치매 상담을 받고 있다. 인천시사회서비스원 인천시고령사회대응센터 제공  특히 무인세탁소와 영화관 등에서 무인기기를 이용해본 ‘모자이크’조는 ‘고용량 세재’나 영어 등 어려운 용어 사용을 문제로 지적했다. 특히 영화관은 어두운 곳에서 무인기기만 빛을 발하는 탓에 눈이 부셔서 매표하기가 어렵다는 점을 지적했다. 조원 최영옥씨(62)는 “무인기기는 매장마다 그 속도나 이용방법이 달라 익히는 데 더 힘이 든다”며 “노인용 무인기기를 따로 설치하면 불편을 덜 수 있을 것이다”고 제안했다.  이와 함께 세대 간 소통을 주제로 한 ‘아름다운소통’ 조가 서구 가좌노인문화센터 회원 30여명을 대상으로 실태조사를 한 결과, 63.3%가 ‘다른 세대와 의사소통에 어려움을 가끔 경험한다’고 답했고 20%는 ‘자주 경험한다’고 응답했다. 노인과 다른 세대 간 소통이 어려운 이유로는 공감대 부족 및 관심사 차이가 53.3%로 가장 높았고 줄임말, 신조어 등 요즘 언어를 이해하기 힘들다는 답변도 50%에 달했다. 세대 간 차이를 극복하는 방법으로는 노년에 대한 긍정적 인식을 높이기 위한 공교육이 필요하다는 답변이 46.7%로 가장 높았고, 각 세대 문화 체험 프로그램 운영이 40%로 나타났다.  유용수 시 노인정책과장은 “이번 실태 조사는 러으신들이 다른 세대와 함께하려는 생각을 싹 틔우는 기회”라며 “조사 결과는 고령친화도시 인천을 만드는 기초 자료로 활용하도록 하겠다”고 했다.  최윤형 고령센터장은 “노인들이 자신의 눈높이로 세상을 이해하는 과정 속에서 내가 사는 지역을 향한 관심을 높일 수 있다”며 “또 세대와 교류, 디지털화로 발생하는 사회적 단절을 줄이는 좋은 기회”라고 했다.  이민우기자  © 경기일보(www.kyeonggi.com), 무단전재 및 수집, 재배포금지
59		[]	['금감원', '금융감독원', '유튜브', '대한노인회']	[]	[]	[]	[]	[]	[]	['04100158.20230803120123001', '07100501.20230803140132001']	금융감독원은 고령층을 위한 금융 교육 영상을 제작해 배포했다고 3일 밝혔다.    영상은 노후시기별 돈관리 요령, 연금관리, 노년기 대출과 유의사항, 금융사기 예방하기, 디지털기기를 이용한 금융거래 등 총 12편으로 구성됐다. 금융감독원 유튜브 계정과 e-금융교육센터를 통해 언제 어디서든 시청할 수 있다.    금감원은 단계적 학습이 가능하게 영상을 구성했다. 차시별로 어르신들이 흥미를 잃지 않고 끝까지 집중할 수 있게 했다는 설명이다. 동기유발, 핵심내용 전달, 적용·확장, 정리까지 과정을 유기적으로 조직화했다. 핵심 위주 짧은 길이(10분 내외)로 구성한 것도 이번 교육 영상의 특징이다.    금융감독원은 “이번 교육영상의 폭넓은 활용을 위해 대한노인회 등 유관기관과 지자체에 배포하는 등 다양한 채널로 영상을 전파할 것”이라며 “어르신 등 취약계층의 디지털 격차를 완화해 원활한 금융생활을 영위할 수 있도록 관련 콘텐츠 개발 등 금융교육을 강화해 나가겠다”고 말했다.    서정화 기자 spurify@etnews.com
590		['전라북도', '회덕', '정읍시', '전북평생교육장학진흥원', '전북특별자치도평생교육장학진흥원', '순창군', '주산면', '순창', '군산시늘푸른학교']	['소성 애당마을회관', '우리배움터한글학교', '군산시', '전북특별자치도평생교육장학진흥원', '진흥원', '풍산', '부안군']	[]	['군산시', '정읍시', '순창군', '주산면', '부안군']	['전북특별자치도']	['순창군', '부안군', '군산시', '정읍시']	[]	['주산면']	['04104008.20241014153826001']	nan
591		['서울시연합회', '서울특별시', '서울시연합회장']	['사회복지공동모금회', '서울시연합회', '대한노인회', '서울시노인회', 'ESG', '서울시청']	['신한']	['서울특별시']	['서울특별시']	[]	[]	[]	['02100861.20240730220328001']	대한노인회 서울시연합회 ‘찾아가는 디지털 교육’시행  - 찾아가는 디지털 교육강사 80명 위촉  - 경로당 350여개소 직접 방문, 디지털 및 금융사기방지 교육  - 신한은행, 재생컴퓨터 매년 400대씩 기증하여 디지털 교육 도움  대한노인회 서울시연합회는 29일 서울시청 다목적홀에서 ‘찾아가는 디지털 교육’ 강사 80명을 위촉하는 발대식을 개최했다. 이날 교육강사들은 디지털 활용에 어려움을 겪는 어르신들의 입장에 서서 따뜻한 마음으로 활동할 것을 다짐하고 컴퓨터 직무교육 및 금융사기 예방교육 시간을 보냈다.  이날 발대식에는 주관자인 고광선 대한노인회 서울시연합회장을 비롯해 김상한 서울시 행정1부시장, 오영환 시니어금융교육협의회 사무총장, 조정훈 신한은행 ESG 본부장 등이 참석한 가운데 25개 지회장 및 사무국장과 80명의 교육강사 등 150여명이 참석했다.  찾아가는 디지털 교육강사들은 8월부터 10월까지 강사 1인당 4~5개소의 경로당을 방문해 어르신들에게 일대일 눈높이 맞춤형 디지털 교육을 실시한다.  2023년부터 시작한 찾아가는 디지털 교육은 시니어금융교육협의회와 신한은행의 업무협약 체결을 바탕으로 신한은행의 ’23~25년 매년 400대의 컴퓨터 기증, 시니어금융교육협의회의 금융사기방지 교육 제공 및 전문가 연계와 서울시노인회의 경로당 선정 및 강사 전담 배치하며, 사회복지공동모금회의 후원으로 진행해 오고 있다.  강사교육은 재생컴퓨터 설치를 포함해 컴퓨터의 기본 설정 사항, 한글 문서 작성법, 인터넷 사용 및 메일 관리 등 일상생활에서 필수적인 컴퓨터 활용 능력 학습과 나아가 온라인에서의 올바른 금융거래 및 금융사기 방지를 위한 내용등이다.  이날 발대식에서 고광선 회장은 디지털 교육강사들에게 위촉장을 전달하며 서울시노인들이 디지털문화에서 더이상 소외되지 않도록 노인 입장에 서서 따뜻한 마음으로 성실하게 활동해주시길 바라는 메시지를 전했다.  김상한 서울시 행정1부시장은 축사를 통해 “서울시 어르신들의 복지를 위해 다방면으로 애써주시는 고광선 대한노인회 서울시연합회장님께 진심으로 감사드린다”며 “서울시에서도 어르신들이 생활 속에서 디지털 기기를 더 잘 활용할 수 있도록 더 관심을 갖고 지원하겠다”고 하자 디지털 교육강사들을 비롯한 참석자들의 박수갈채를 받았다.  고광선 회장은 이날 발대식에서 “빠르게 변화하는 디지털 환경 속에서 노인들이 소외되지 않고 공존의 시대를 위해 최선의 노력을 다할 것을 약속드리겠다”며 “앞으로도 대한노인회 서울시연합회는 우리 서울시 노인들의 디지털 활용능력 향상을 위해 서울시와 시니어금융교육협의회·신한은행과 협력하여 노인복지 증진을 위해 계속해서 최선을 다할 계획”이라고 밝혔다. 한편 2023년에는 6월부터 11월까지 서울시 경로당 384개소를 대상으로 디지털 교육강사 77명이 활동해 어르신들의 디지털 격차 해소에 도움을 줬다..  장인평 기자 jip309@viva100.com
6		['서울특별시', '통신사']	['3사', '디지털안', '서울특별시']	['SK텔레콤', 'LG유플러스', 'KT']	['서울특별시']	['서울특별시']	[]	[]	[]	['01100101.20230823215045001']	노인 등 디지털 약자 위해  스마트 기기 이용법 교육  서울 시내 이동통신 3사(SK텔레콤·KT·LG유플러스) 매장이 디지털 약자를 위한 교육공간으로 지정된다. 영업시간에 스마트 기기 이용법을 배우고 싶은 사람은 누구나 매장에서 교육을 받을 수 있다.    서울시는 이동통신 3사 매장 97곳을 ‘우리동네 디지털안내소’로 지정해 디지털 기기 이용법을 무료로 교육하는 서비스를 제공한다고 23일 밝혔다. 가입한 통신사와 관계없이 아무 매장이나 방문해 교육을 받을 수 있다. 디지털안내소 매장은 각 통신사 직영점 위주로 선정됐다.    이를 위해 서울시와 이동통신 3사는 이날 ‘디지털 배움 및 배려문화 확산을 위한 업무협약’을 체결했다. 디지털안내소로 지정된 97개 매장은 입구에 디지털안내소 안내 표식(사진)을 부착한다. 영업시간 내 아무 때나 들러서 스마트 기기 이용법을 문의할 수 있다는 것이 장점이다.    SK텔레콤과 LG유플러스 매장은 월~토요일 오전 10시~오후 8시에 운영된다. KT는 매장별로 차이가 있다. 서울시는 디지털안내소 시범운영 후 수요와 효과를 분석해 서비스 매장을 확대할 방침이다.    이동통신 3사는 서울시가 기존에 진행하고 있는 디지털 약자 교육 프로그램 홍보에도 협조하기로 했다.    서울시는 135곳 디지털 배움터를 운영하고 있으며 기차역·지하철역·대형마트 등 고령 시민이 많이 찾는 주요 거점에는 ‘디지털 안내사’를 배치해 키오스크 등 디지털 기기 이용을 돕고 있다.  
60		['경주지', '경주', '경로당']	['경주시지부', '대한노인회', '유튜브', '정보통신']	[]	['경주시']	['경상북도']	['경주시']	[]	[]	['07100502.20231101175059001']	경로당 간 화상대화 진행 /사진제공=경주시  [경주=환경일보] 배덕구 기자 = 경주지역 경로당과 마을회관이 스마트하게 변하고 있다.  시는 읍면동 수요조사를 거쳐 지역 경로당 및 마을회관에 2021년 50곳, 2022년 60곳에 공공와이파이(Wi-Fi) 구축을 완료했으며, 올해는 100곳에 공공와이파이(Wi-Fi)를 확대 구축하고 있다.  최근 어르신들의 스마트폰 이용률이 증가하고 비대면 교육이 진행됨에 따라 무료 인터넷 서비스 제공 등 디지털 환경 변화 요구가 꾸준히 제기돼 왔다.  특히 경로당 50곳에는 공공와이파이(Wi-Fi) 뿐만 아니라 화상회의가 가능한 디지털 지원 시스템도 설치돼 있어 경로당 간 화상대화와 실시간 온라인 교육이 가능하게 됐다.  디지털 지원 시스템은 여가 프로그램, 건강관리, 온라인 소통 등 다양한 맞춤형 서비스 지원에도 활용됨에 따라 어르신들의 여가활동에 큰 역할을 하고 있다.  더불어 대한노인회 경주시지부의 행복도우미들이 어르신들을 대상으로 사회관계망서비스(SNS) 교육, 스마트폰 조작, 유튜브 활용, 영상편집 교육으로 디지털 역량 강화에도 큰 도움을 주고 있다.  주낙영 시장은 “경로당 공공와이파이(Wi-Fi) 등 정보통신기술을 활용한 다양한 디지털 서비스 지원을 지속적으로 확대해 어르신들이 건강하고 행복한 노년을 보낼 수 있도록 힘쓰겠다”고 전했다.
61		['경상남도', '김해', '경남도']	['대한노인회', '유튜브', '경남지부', '경남도']	[]	['경상남도']	['경상남도']	[]	[]	[]	['02100311.20240924113331001']	viewer 경남 김해시 한 패스트푸드점에서 노인들이 키오스크에서 직접 주문을 하고 있다. 사진 제공=경남도  < 저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지 >  경남도가 고령층의 디지털 역량을 강화하기 위해 경남 김해 소재 패스트푸드점에서 키오스크 체험 교육을 24일 시행했다.이번 교육은 디지털 기기 활용에 어려움을 겪는 고령층의 디지털 기기 접근성을 높이고 일상생활에 도움을 주고자 대한노인회 경남지부와 협업해 추진하는 ‘누리자디지털‘ 교육의 일환으로 추진됐다.참여 교육생들은 키오스크가 설치된 매장에서 주문, 결제 등에 어려움을 느끼기도 했으나 실습을 통해 점차 능숙하게 키오스크를 작동하며 혼자서도 사용할 수 있겠다며 자신감을 보이기도 했다.특히 이번 실습교육에서는 김해동부노인복지관 실버기자단이 고령층 키오스크 실습 현장을 촬영해 디지털체험존 스튜디오에서 영상을 직접 편집해 유튜브에 올릴 예정이다.도는 디지털 심화시대에 도민 누구나 디지털 혜택을 누릴 수 있도록 디지털 역량강화 교육 사업을 2020년부터 계속 추진하고 있다. 경남도 디지털역량강화 무료 교육을 희망하는 도민은 누구나 교육 누리집이나 디지털배움터 콜센터로 신청하면 된다.경남도 관계자는 “고령층이 디지털 기술을 쉽게 이해하고 활용할 수 있도록 지원하는 것은 필수적”이라며 “앞으로도 디지털 사각지대에 놓여 있는 고령층에 대한 디지털 장벽 해소를 위해 노력하겠다”고 말했다.
62		['온산읍분회', '울주군지회', '온산읍분', '온산읍']	['대한노인회', '경로당']	[]	['울주군', '온산읍']	['울산광역시']	['울주군']	[]	['온산읍']	['01500301.20220918164306001']	SNS 기사보내기 카카오스토리(으)로 기사보내기 카카오톡(으)로 기사보내기 URL복사(으)로 기사보내기 이메일(으)로 기사보내기 다른 공유 찾기 기사스크랩하기
63	세종시 어르신 모바일 길잡이	['세종시지회', '전동면', '세종특별자치시']	['경로당', '세종특별자치시', '대한노인회', '노인장애인과', '노인문화센터']	[]	['전동면', '세종특별자치시']	['세종특별자치시']	['전동면']	[]	[]	['01400551.20230627134748001', '04100078.20230627092802001']	"[세종=뉴스핌] 홍근진 기자 = 세종시가 지난 달부터 관내 경로당을 찾아가 노인들에게 스마트폰 사용법을 가르쳐 주는 '찾아가는 어르신 모바일 길잡이 사업'을 실시하고 있다고 27일 밝혔다.  경로당에서 스마트폰 사용법을 가르치는 모습.[사진=세종시] 2023.06.27 goongeen@newspim.com  '찾아가는 어르신 모바일 길잡이 사업'은 시정4기 공약 과제로 노인들에게 스마트폰 사용방법 등 모바일 기기에 대한 이해를 도와 노인들이 느끼는 정보격차를 해소해 주는 프로그램이다.  지난 달부터 시작해 현재까지 경로당과 노인문화센터 등 8곳에서 129명의 노인들에게 일대일 맞춤 서비스를 제공했다. 지난 19일과 26일에는 전동면 경로당을 대상으로 실시했다.  전문 강사들은 노인들에게 교육을 통해 스마트폰을 이용한 버스·기차표 예매와 보이스피싱 예방법 등 실생활에 필요한 모바일 기기 서비스 이용방법을 안내하고 직접 사용해보게 했다.  양기천 전동면 경로당 회장은 ""요즘 시대에 스마트폰만 다룰 줄 알면 모든 것을 다 아는 것""이라며 ""이런 교육을 받을 수 있는 기회가 더 많아졌으면 좋겠다""고 말했다.  교육 신청은 대한노인회 세종시지회나 시청 노인장애인과로 연락하면 된다.  goongeen@newspim.com"
64		['청양군']	['대한노인회', '청양군']	['KT']	['청양군']	['충청남도']	['청양군']	[]	[]	['01400201.20211228230452001']	"KT충남충북광역본부가 청양군을 찾아 경로당에 1000만 원 상당의 최신형 대형TV를 기증했다. 사진=KT충남충북광역본부 제공  KT 방방곡곡 DX 드림 프로그램의 일환으로 진행된 나눔은 지역 어르신들의 디지털화를 돕고 소통하는 사업이다.  김돈곤 청양군수는 ""KT의 어르신 지원사업에 감사하다""며 ""앞으로도 소외계층을 위한 지속적인 지원사업을 함께 협업했으면 좋겠다""고 밝혔다.  대한노인회 박승일 청양군지회장도 ""코로나와 함께 사회 소외계층에 대한 지원사업도 많이 축소됐기에 이번 지원이 단비 같았다""며 ""많은 기관에서 나눔의 동참 소식이 전해오면 좋겠다""고 전했다.  KT충남충북광역본부는 ""디지털 사각지대에 놓일 수 있는 어르신들을 위해 앞으로도 지속적으로 지역 마을을 직접 찾아가 어르신들의 디지털화를 이끌어 갈 예정""이라고 밝혔다.김지은 기자  <저작권자ⓒ대전일보사. 무단전재-재배포 금지>"
65		['충남형', '충청남도', '충남평생교육인재육성진흥원', '청양군', '청양']	['청양군']	[]	['충청남도', '청양군']	['충청남도']	['청양군']	[]	[]	['01400201.20240509135634002']	"급격한 디지털 사회를 맞이해 청양군 노인들이 시골이라고 디지털 사용을 멀리 해서는 안된다며 태블릿 피시(PC)의 큰 화면으로 디지털문해교실에 푹 빠졌다.청양군 제공  [청양]급격한 디지털 사회를 맞이해 청양군 노인들이 시골이라고 디지털 사용을 멀리 해서는 안된다며 디지털문해교실에 푹 빠졌다.  청양군은 5월부터 찾아가는 성인문해교실에서 문해교육을 확대해 본격적인 디지털문해교실 운영을 시작했다.  충남 15개 시·군 중 선도적으로 운영되고 있는 이 사업은 14개 성인문해교실의 102명의 학습자가 11월 말까지 일주일에 한 번 2시간씩 참여해 디지털문화를 접한다.  디지털문해교실은 학습 단계에 따라 맞춤형 학습을 진행하는데 1단계 학습자에게는 (재)충남평생교육인재육성진흥원에서 개발한 충남형 부교재 '소망의 씨앗' 및 언어학습기(세이펜)를 이용한 교육을 하고 2·3단계 학습자에게는 태블릿 피시(PC)를 활용한 무인안내기(키오크스) 수업을 한다.  많은 지자체에서는 스마트폰을 이용해 무인안내기(키오스크) 수업을 운영하고 있으나 청양군은 태블릿 피시(PC)의 큰 화면으로 어르신 학습자에게 쉽고 편리하게 학습할 수 있도록 지원하며 디지털문해교실을 운영하기 위해 문해교사 대상으로 2023년부터 현재까지 역량 강화 연수를 진행하고 있다.  김돈곤 군수는 ""급격한 디지털 사회로 발전되면서 우리 지역도 무인안내기(키오스크)로 주문하는 곳이 많이 생겼다""며 ""노인이라고 또는 시골이라고 디지털 사용을 멀리 해서는 안 되며 시대에 맞춰 누구나 소외되는 일이 없도록 디지털 교육을 지속해서 지원할 것이다""고 말했다."
66	NIA 어르신 디지털에 반하다	['여수지역', '성황리', '서울특별시', '부산디자인진흥원', '전라남도', '여수', '대구광역시', '부산광역시', '교육장', '함양', '해보', '부산지역']	['한국정보문화진흥원', '배움나라', 'NIA', '대구지역', '과기정통부', '오후반', '정부', '한국정보화진흥원장', '한국정보화진흥원', '과학기술정보통신부', '한국인터넷진흥원', '정보화진흥원']	[]	['대구광역시', '부산광역시', '전라남도', '서울특별시']	['대구광역시', '부산광역시', '전라남도', '서울특별시']	[]	[]	[]	['01101001.20200826170823001', '01500701.20200617075112001', '01500701.20200826232320001', '01501001.20200826173146002']	사회적 거리두기 2단계 조치 반영  국산 화상 솔루션 활용한 ‘원격교육’으로 전환  과학기술정보통신부(장관 최기영)와 한국정보화진흥원(NIA, 원장 문용식)은 그간 어르신 대상 대면교육 방식으로 진행해오던 디지털 종합역량교육인 ‘어르신, 디지털에 반하다!’ 프로그램을 국산 화상 솔루션을 활용해 최초로 비대면 온라인 방식으로 전환해 28일까지 실시한다고 26일 밝혔다.  본 프로그램은 과기정통부와 NIA가 어르신들의 디지털 종합역량을 함양하기 위해 지역별로 찾아가는 교육으로 지난 6월 부산·여수 지역을 시작으로 7월 서울에 이어 4번째 지역인 8월 대구 현장수업으로 예정되어 있었으나, 사회적 거리두기 2단계 조치에 따라 온라인 디지털 종합역량 ‘원격교육’으로 전면 전환했다.  이번 온라인 디지털 종합역량교육 프로그램은 대구 지역 현장수업을 희망하는 대구에 거주하는 만 55세 이상 시니어를 대상으로 화상 솔루션을 활용한 원격교육 희망자를 추가적으로 수요조사 진행했으며, 그 중 총 10명 내외로 구성된 양방향 소통 강의와 함께 실습 방식을 병행하여 원격교육이 진행된다.  원격교육은 25일부터 오는 28일까지 오전반·오후반 각 2시간씩 총 8시간 과정으로 진행된다.  교육 희망자는 PC(노트북), 마이크 등 자택에서 화상솔루션 구현이 가능한 기자재를 보유해야 하며, 교육 신청은 전화(053-253-4187) 및 이메일(alsl4847@naver.com)를 통해 접수할 수 있다.  또한, 한국인터넷진흥원과 협업해 모바일 정부 안내문(전자고지) 확인하기 교육 등의 디지털을 활용한 고령층의 사회·경제적 참여를 위한 교육과 금융범죄 피해·디지털 과의존 등으로부터 스스로를 보호하기 위한 역기능 예방 교육도 함께 진행한다.  언택트(비대면) 시대에 원격수업을 위한 비대면 역량 콘텐츠도 확충한다.  디지털의 급속한 발전과 무인화의 흐름 속에서 고령층이 특히 어려움을 느꼈던 기차표 예매, 금융앱 활용 및 계좌이체, 키오스크, 코로나19로 일상화가 된 비대면 주문앱 활용하기 등 실생활에 자주 활용되는 내용을 중심으로 온라인 콘텐츠 16종을 제작해 유튜브([NIA]고령층 정보화교육 채널), 배움나라(www.estudy.or.kr)를 통해 국민 누구나 볼 수 있게 했다.  NIA 문용식 원장은 “포스트 코로나 시대에는 비대면(언택트) 교육이 더욱 확산될 것”이라며 “이번에 시범적으로 실시한 원격교육 경험을 바탕으로 국민 모두가 비대면(언택트)을 활용한 디지털 교육에 참여할 수 있는 기회를 마련하고, 나아가 디지털의 혜택을 고루 누릴 수 있도록 디지털 포용 환경을 구축해 나가겠다”고 말했다.  송현수 기자 songh@busan.com  송현수 기자 songh@busan.com
67		['대구광역시', '서울특별시', '부산광역시', '대구지역']	['NIA', '한국능률협회', '한국인터넷진흥원', '과학기술정보통신부', '한국정보화진흥원', '안심종합사회복지관']	[]	['대구광역시', '서울특별시', '부산광역시']	['대구광역시', '서울특별시', '부산광역시']	[]	[]	[]	['01501001.20200818212731001']	nan
68		['부산광역시', '동백리', '기장군', '일광면']	['고리원자력본부', '한국수력원자력']	[]	['기장군', '부산광역시']	['부산광역시']	['기장군']	[]	[]	['01500701.20211207173043001']	한국수력원자력 고리원자력본부(본부장 김준석)는 주변 지역 어르신들을 대상으로 ‘스마트폰 해킹 예방 교육’을 실시했다고 7일 밝혔다.  고리원자력본부는 최근 노인을 대상으로 한 공공기관 사칭 등 사기 범죄가 지능화, 다양화하고 있어 스미싱 등 금융사기의 경각심을 갖게 함과 동시에 금융사기 피해를 줄이기 위해 이번 교육을 실시하였다.  이번 교육은 부산시 기장군 일광면 동백리 온정마을을 찾아 진행되었으며, 스마트폰을 통한 금융 사기, 악성 앱 설치 등 어르신들이 쉽게 피해를 볼 수 있는 해킹 사례를 설명하며 보이스피싱, 스미싱 예방법과 주의사항을 교육했다.  김종이 고리원자력본부 대외협력처장은 “고리원자력본부는 앞으로도 주민의 필요한 다양한 프로그램을 적극 발굴하여 살기 좋은 마을 만들기에 힘쓰겠다”고 말했다.  강신애 부산닷컴 기자 sens0126@busan.com
69	스마트한 백세인생	['기장읍지역사회보장협의체', '영남', '기장읍', '부산광역시', '기장군', '기장읍행정복지센터']	['행정복', '지역사회보장협의체', '기장읍장']	[]	['기장군', '부산광역시', '기장읍']	['부산광역시']	['기장군']	[]	['기장읍']	['02100801.20240909163716001', '02100051.20240909180035001', '01500701.20240909160304001']	부산 기장군 기장읍, 디지털 취약계층 지원사업 ‘스마트한 백세인생’ 사업 추진  기장읍행정복지센터에서 관내 어르신들을 대상으로 스마트폰 활용과 보이스피싱 예방교육을 진행했다./사진 : 부산시 기장군 제공    [대한경제=김옥찬 기자] 부산 기장군 기장읍행정복지센터(읍장 이상식)는 최근 관내 어르신들을 대상으로 스마트폰 활용 및 보이스피싱 예방 교육인‘스마트한 백세인생’사업을 추진했다고 9일 밝혔다.    이번 교육은 기장읍지역사회보장협의체(위원장 권묘연)의 특화사업으로 추진됐으며, 지난 2일과 5일 두 차례에 걸쳐 진행됐다.    관내 어르신 20명이 참여한 가운데 △스마트폰 효율적인 사용법 △모바일 건강보험증 활용법 △블루투스 기기 연동법 △보이스피싱 실제 피해사례를 통한 대처 방법 등에 관한 교육이 이뤄졌다.    교육에 참여한 어르신은 “평소 사용법이 어려워 스마트폰 사용에 불편을 겪어왔는데, 이번 교육을 통해 필요한 사용법을 쉽게 익힐 수 있게 되었다”며 “특히 보이스피싱 예방을 위한 교육까지 듣게 되어 매우 유익한 시간이었다”고 말했다.    이상식 기장읍장은 “이번 교육으로 어르신들이 스마트 기기를 보다 쉽게 사용하시고 각종 정보와 데이터를 안전하게 활용하시기를 바란다”며 “앞으로도 어르신들의 실생활에 도움을 줄 수 있는 다양한 복지 프로그램을 마련하겠다”고 말했다.      부산=김옥찬 기자 kochan20@    〈ⓒ 대한경제신문(www.dnews.co.kr), 무단전재 및 수집, 재배포금지〉
